the_geom,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.92872643202351 40.8667414282211, -73.92805770329404 40.86619936373836, -73.92726915091967 40.86553455981899, -73.92661948977597 40.86452429402342, -73.92601092857535 40.86357366450518, -73.92692243302652 40.863237732187244, -73.92776617598479 40.86292542378271, -73.92859849961737 40.86261396688419, -73.9294283592779 40.86231272673424, -73.92969437861441 40.86221548649255, -73.9300028418768 40.86210272960132, -73.93003718572797 40.86198639966653, -73.930077371511 40.86187115343754, -73.93012334032947 40.861757160371354, -73.93017502468878 40.86164458725557, -73.93077088661327 40.86064070505666, -73.93122391073125 40.8596584075359, -73.93131375642112 40.85932734907299, -73.93198103914264 40.859522163633265, -73.93201385885455 40.85953042327865, -73.9320478796372 40.85953510791156, -73.93208242946953 40.85953612499523, -73.9321168258798 40.85953345443897, -73.93215038942688 40.859527148994914, -73.9321824570903 40.859517333484945, -73.93221239552125 40.85950420154754, -73.93223961334508 40.85948801257884, -73.93226357292862 40.859469086360555, -73.93228380100007 40.85944779674307, -73.93399379356308 40.859413503453275, -73.93400366816992 40.85942778928357, -73.93401663511379 40.85944056950763, -73.93403542370277 40.85945032579465, -73.93405591790774 40.85945784665556, -73.93407765977152 40.85946296403137, -73.93410016345669 40.85946556357063, -73.93412292610218 40.85946558718477, -73.93414543906174 40.859463034333146, -73.93416719926256 40.859457962072966, -73.9341877204572 40.85945048374759, -73.9342065440851 40.859440766465625, -73.93422324951955 40.85942902736676, -73.93423647551893 40.85941194062493, -73.9342456829916 40.8593933954912, -73.93425060387997 40.85937393187778, -73.93425109492405 40.8593541164366, -73.93424714183183 40.85933452606184, -73.93423885972835 40.85931573113752, -73.93422648972341 40.85929827879575, -73.93421039194979 40.85928267712915, -73.93419103506639 40.85926938035096, -73.93416898261398 40.85925877557171, -73.93473523762732 40.85941819658798, -73.93488520393599 40.85936884924168, -73.93488529950551 40.85936881964401, -73.93488538471098 40.85936878350709, -73.93503004647518 40.85930809182406, -73.93503012086875 40.85930805568094, -73.93503020696582 40.85930801016311, -73.93516741959068 40.859236491274785, -73.93516749486783 40.85923645395942, -73.93516756000321 40.859236408429695, -73.93529533924293 40.859154890154414, -73.93529540437765 40.8591548451272, -73.93541192899151 40.8590644621164, -73.93551561240193 40.85896671217987, -73.93551571156102 40.858966620600086, -73.93551580057785 40.858966521308574, -73.93560562418185 40.858862897549, -73.93587734313239 40.859010977757045, -73.93628750319938 40.85927501184161, -73.93644950904549 40.85935375334004, -73.93698486393976 40.85961395253736, -73.93733016186107 40.85975124997803, -73.93773556377968 40.85993351223937, -73.93755734318513 40.86008135632527, -73.93752944172569 40.860096641282055, -73.93753066305464 40.860111878847626, -73.93755218656993 40.86012367458299, -73.93758716318425 40.86014954032663, -73.93758054206506 40.860203206651235, -73.93735436134432 40.86051512129018, -73.93713577511521 40.86078363669964, -73.93709390407568 40.86092524299127, -73.9370422314219 40.86105753297893, -73.93696851748113 40.861143219025145, -73.9368109697291 40.861258023749855, -73.93680279963633 40.86127908212916, -73.93681851547512 40.86131581868049, -73.93681045449263 40.86136346605996, -73.93647561664903 40.861926591170764, -73.93596813006805 40.862544092898744, -73.93559460797832 40.862965051852086, -73.93485089173126 40.86396557693492, -73.9347554071757 40.86409633974322, -73.93461870076247 40.86426987104496, -73.93443446851114 40.864503731733805, -73.93435568513532 40.86473290706843, -73.93423164079239 40.864813897822714, -73.93419230301882 40.864879107531074, -73.93408173881352 40.864977810148226, -73.93401664426705 40.86503554829164, -73.93401648524478 40.86519581766672, -73.93395001711586 40.86534674620988, -73.93386283123486 40.86541004611186, -73.93378916436363 40.86542863426855, -73.93363055568618 40.86570901942336, -73.93357158007589 40.865766750944275, -73.93357396122042 40.86584129553875, -73.93349285424173 40.865945614824895, -73.93343635069708 40.86598658199535, -73.93343628914437 40.86604807580755, -73.93340182700811 40.86613564683992, -73.93332317557575 40.86623809501418, -73.93325688879925 40.866241784581035, -73.9331315018568 40.86642621378959, -73.93307500307864 40.8665574187251, -73.93283349428324 40.866982048205465, -73.9326633272147 40.86723706643701, -73.93275648627258 40.86726436016796, -73.93276260783134 40.86725229755718, -73.93290171891776 40.867293043899714, -73.93283958205069 40.86741527691143, -73.93264569574576 40.86735847764239, -73.93266035056378 40.867329661353786, -73.93259794852813 40.86731134967044, -73.93254830386908 40.86741383400411, -73.93251888404448 40.867410503365875, -73.93242538215347 40.86756824842368, -73.93238662235737 40.867693893244756, -73.93236431431183 40.867863301007866, -73.93235078136829 40.86797912029538, -73.93235431562981 40.86800719569788, -73.93236746809555 40.868037214475976, -73.93237341288628 40.86806348807326, -73.93227397128067 40.8684771519779, -73.93228124006663 40.86853253815759, -73.93226769826262 40.868562318972415, -73.93232284384432 40.86857811188703, -73.9323159101133 40.86860414289609, -73.93244643748251 40.86865976546892, -73.9324921429859 40.86867751966227, -73.93249377280189 40.868674809424476, -73.93253077796828 40.86861327191392, -73.93253690662308 40.86860307837558, -73.93256891816321 40.868549847238086, -73.93257970501193 40.86853190982327, -73.93261431891618 40.8684743473795, -73.93262211514624 40.86846138498576, -73.93262525075038 40.868456167974195, -73.93262844350282 40.86845727431715, -73.93265083512814 40.868465033481904, -73.93254546521857 40.86864025923294, -73.93255050661651 40.86864200559115, -73.93256804264144 40.868648083353506, -73.93252354560046 40.86872207835895, -73.93250125163011 40.868714352731565, -73.93250619965725 40.86870612539124, -73.93249532884062 40.86870195039147, -73.93235229874698 40.86864702816241, -73.93230597278861 40.86862923954238, -73.93229831818661 40.86864737091791, -73.93225031754956 40.86863950937267, -73.93225427749164 40.86868339885554, -73.9322775105329 40.86871115697258, -73.93228732044287 40.86887514239042, -73.93231385448237 40.86892372034374, -73.93236035093781 40.86894960979849, -73.93245670800957 40.86896227317816, -73.93253729354957 40.86896800236233, -73.93256895482747 40.868979403716544, -73.93256795169884 40.869044391473864, -73.93250469803154 40.869129558665215, -73.93239016804625 40.869187303110046, -73.93229327689875 40.869199501942276, -73.93218903826086 40.86936697638911, -73.93246883069915 40.869476099387015, -73.93235370807284 40.86975525529663, -73.9322658163698 40.869734771640076, -73.9323593446601 40.869507363219384, -73.93213336603057 40.869415975441, -73.9321099710671 40.8694772491017, -73.93207712619441 40.869542684159995, -73.93205908286353 40.86958281688673, -73.93205343847717 40.86960075074439, -73.93205002169753 40.86964174678275, -73.93206712211841 40.869699427786394, -73.93209566102917 40.86975965114526, -73.93217976024566 40.86982236640032, -73.93219855115144 40.86984487074347, -73.93156537006048 40.86958215793491, -73.93150368699371 40.86932879250764, -73.93141437380679 40.86896192840379, -73.93127671582005 40.8688435940715, -73.93117877534345 40.86876886737564, -73.93091942455646 40.86857100149068, -73.92998961818627 40.867792409866034, -73.92934104103156 40.86725724047144, -73.92872643202351 40.8667414282211)))",287,1,Manhattan,28700,1028700,E,MN35,Washington Heights North,3801,12407.58794,5710876.488
"MULTIPOLYGON (((-73.94529633151247 40.82839997666756, -73.94574702044146 40.82777648494142, -73.94620246760489 40.82715392521448, -73.94666103658017 40.826529707755675, -73.94711684761675 40.82590453192485, -73.94985768642026 40.82706072333328, -73.94995561184453 40.82710171094533, -73.95005636775919 40.827145707930484, -73.95127333581932 40.82765849402701, -73.95132058638862 40.82767844985377, -73.95201157947076 40.82705838007489, -73.95206219622655 40.827079787424495, -73.9525896811142 40.827302860484174, -73.9529355788335 40.82729544700101, -73.9535227046033 40.827282861823946, -73.9536067076427 40.8272830038697, -73.95366644308717 40.82731780505488, -73.95469736619508 40.82791838551423, -73.95454188062135 40.827861476365534, -73.95446469977242 40.82797416969882, -73.95446458034708 40.82797433215004, -73.95436068010213 40.828117883015196, -73.95427220906058 40.828236543142495, -73.95421653625772 40.828307470855506, -73.95416950644211 40.82836086924021, -73.95413649135838 40.82839340956271, -73.95406111804257 40.82846213245151, -73.95403271717646 40.82849042349066, -73.95402106678686 40.828502980304535, -73.95398614911788 40.82854351625168, -73.95395406407465 40.828585358164105, -73.95359128626798 40.82909772064877, -73.95297619362626 40.83009020327106, -73.95234497932483 40.83101985864507, -73.9521975908117 40.831220455394494, -73.95191498862548 40.83116912481597, -73.95094363616445 40.83099268852562, -73.95088994303511 40.830928415187486, -73.950827028875 40.83090773987127, -73.95047806780889 40.83069531717903, -73.94993809938615 40.830349258328496, -73.94968730920199 40.83024373686695, -73.94823793216604 40.82963937746807, -73.94813866483516 40.82959845968042, -73.94803334202733 40.8295541339844, -73.94529633151247 40.82839997666756)))",233,1,Manhattan,23300,1023300,E,MN04,Hamilton Heights,3802,7136.778935,2535724.143
"MULTIPOLYGON (((-73.9429796619918 40.83156798036208, -73.94313625057089 40.83135274861337, -73.94319660943806 40.8312697842807, -73.94347189887405 40.830891392818245, -73.94392353247902 40.830271254213116, -73.94438082587148 40.82965100778548, -73.94483557986077 40.829022896867066, -73.94529633151247 40.82839997666756, -73.94803334202733 40.8295541339844, -73.94813866483516 40.82959845968042, -73.94823793216604 40.82963937746807, -73.94968730920199 40.83024373686695, -73.94993809938615 40.830349258328496, -73.95047806780889 40.83069531717903, -73.950827028875 40.83090773987127, -73.95088994303511 40.830928415187486, -73.95094363616445 40.83099268852562, -73.95191498862548 40.83116912481597, -73.9521975908117 40.831220455394494, -73.95214990407386 40.83127471725009, -73.95169902461559 40.83191599677564, -73.95159840386951 40.83204708164595, -73.95140314324243 40.832322130030924, -73.95131641119006 40.83245051197067, -73.9511934857384 40.83264713466519, -73.95109620887555 40.83280509670189, -73.9510594963257 40.832897661906706, -73.9510522457132 40.832922437633854, -73.95099727523001 40.83311027766789, -73.95096613500134 40.83321670328983, -73.9509357623149 40.8332939979857, -73.9506637362797 40.833635997666384, -73.95042306202335 40.83404708748853, -73.95024424006603 40.83426741467562, -73.95015520996617 40.83439675981586, -73.94996243957753 40.83443703067687, -73.94985590415949 40.834459286866, -73.94977616218317 40.83445596451132, -73.94970807785653 40.83444929000622, -73.94964119814557 40.834434330086296, -73.9495743178092 40.83441936191857, -73.94955175217133 40.83441071669464, -73.949415704907 40.834358589832526, -73.94919448891598 40.83421065859544, -73.9489054328626 40.83406529887684, -73.94829108137878 40.833861180771834, -73.94592558095881 40.83280648970204, -73.94582395152786 40.83276546128736, -73.9457193369866 40.83272141326596, -73.9429796619918 40.83156798036208)))",237,1,Manhattan,23700,1023700,E,MN04,Hamilton Heights,3802,7073.400135,2897558.157
"MULTIPOLYGON (((-73.99190544366458 40.70952539658228, -73.99203926968359 40.70951691916276, -73.9920913163598 40.70950822240121, -73.99214868970158 40.709498609104116, -73.99236116139917 40.70946436881145, -73.99284846748654 40.70938187763877, -73.99374012862235 40.70924612043535, -73.99400820164053 40.70923747991904, -73.99414063200354 40.70923326739996, -73.99437823543941 40.70919263919894, -73.99457899963731 40.70913097291007, -73.9951757736984 40.70903429381032, -73.99580385653576 40.70894601390752, -73.9960189839577 40.70891622384748, -73.99602784726042 40.70897043975937, -73.99603239896555 40.708998278555796, -73.9960444626675 40.70904788892256, -73.99605217979818 40.709077894286395, -73.99606307681043 40.70911871480173, -73.99606134399666 40.70920456866628, -73.99608247479752 40.7092820315457, -73.99614547196835 40.70951292647167, -73.99616164442737 40.709572195731454, -73.99620447111955 40.70972915758347, -73.99621538622657 40.70977275199405, -73.99638559733037 40.70975070705404, -73.9964062577536 40.70983672026568, -73.99642378882587 40.70989676249819, -73.99649265612479 40.71019983205886, -73.99672670875526 40.71117186416466, -73.99677725547451 40.71134625583334, -73.99681957587462 40.71152367781211, -73.99684015077786 40.71161195220271, -73.99687662396332 40.71176844032417, -73.99689913141229 40.71186500650184, -73.99694730386311 40.71207168683078, -73.99711718873641 40.71279973645238, -73.99730028787127 40.71346829841761, -73.99748643089663 40.7140160966331, -73.99750445263355 40.71406913236717, -73.99744448566187 40.714066873793705, -73.99647830963065 40.71410726433214, -73.99484048880635 40.71420935162362, -73.99472479391555 40.714215712571225, -73.99465684954411 40.71421944780125, -73.99450033471062 40.71423116497034, -73.9943478669527 40.7142479159746, -73.99431855647201 40.71425088545442, -73.99414039056099 40.714268932073765, -73.99395033471595 40.71429083208523, -73.99301588419175 40.7143556246735, -73.99282173415222 40.714365229949685, -73.9925624217065 40.71438807722869, -73.99246827740603 40.7138568247734, -73.99245563619273 40.71376288287867, -73.99239157049475 40.71319081048836, -73.9922674749001 40.7124675574984, -73.9922536936181 40.7123543259294, -73.9922431940444 40.71226805502939, -73.99221856009505 40.71206565464444, -73.99220577864541 40.71196063530392, -73.99217242386284 40.711776082970204, -73.99216250400276 40.71170616222706, -73.9921548447848 40.71165655562404, -73.9921355030317 40.71157561464462, -73.9920221589734 40.71110130039559, -73.99200166097897 40.71101552280306, -73.99197674892312 40.710911265664535, -73.9919169057525 40.71059750550521, -73.99182082294882 40.71006430880427, -73.9917794858488 40.70982655619507, -73.9918344837689 40.70981932763255, -73.99190950915947 40.70980694413862, -73.99201352660522 40.70978209156374, -73.99204811901919 40.70977617187802, -73.99200595943785 40.70969647869489, -73.9919750911806 40.709645534759645, -73.99194346565635 40.70958905298921, -73.9919204754304 40.70955429387396, -73.99190544366458 40.70952539658228)))",8,1,Manhattan,800,1000800,E,MN27,Chinatown,3809,6362.78572,2366871.162
"MULTIPOLYGON (((-73.9960189839577 40.70891622384748, -73.99666400996597 40.708826904517736, -73.99728287195586 40.708731619842936, -73.99808351187006 40.70850961536717, -73.99828602320599 40.70842993146762, -73.99852758585318 40.70833152790829, -73.99856114620623 40.70831528323357, -73.99872197955071 40.7082374528962, -73.99875396570864 40.70822365152979, -73.99880846276649 40.70820013499269, -73.99882158420992 40.70817548117493, -73.99888130863887 40.708136633919814, -73.99898340963252 40.708092653316164, -73.99905276738559 40.70803254536379, -73.99913434918956 40.70798239744852, -73.99919451108859 40.7079473763515, -73.99928731116871 40.7080166031688, -73.9993619558228 40.70807228658835, -73.9993995500764 40.70810033836019, -73.99944281374432 40.70813655675659, -73.99956273366946 40.7082364831476, -73.99981193858524 40.708442614480724, -73.99992936357589 40.708536817087335, -74.00000765523289 40.70859961948384, -74.00012359123085 40.70868451877816, -74.00019103138905 40.708733912362156, -74.00026566682735 40.708792949417095, -74.00055004887027 40.709017917299526, -74.00134439847692 40.709646292958965, -74.00147140298134 40.709746554323274, -74.001419347163 40.709814795771926, -74.00128258598558 40.70999405347292, -74.00123476628738 40.71005533303564, -74.00113646691422 40.71017596472794, -74.00100325509 40.710354030266245, -74.00090633637278 40.71047783135636, -74.00075289387983 40.710673831694436, -74.00066366924811 40.710787802374746, -74.00050986031194 40.71098426995085, -74.00043427001629 40.71105873618058, -74.00025247548929 40.71123782978571, -74.00019140596046 40.71129799119316, -74.00011841853626 40.71136989086203, -73.99970165755646 40.71178044825926, -73.99957833482911 40.7117922466316, -73.99913734506951 40.711834436010136, -73.99900351457575 40.711847239184344, -73.99883480189659 40.711863378992646, -73.99867770830042 40.71187840764879, -73.99848013860937 40.71189847326713, -73.99837265045493 40.71190938986629, -73.99788742089667 40.71195866976247, -73.99776996829782 40.71197059680838, -73.99738559391079 40.71201783049151, -73.99723450676551 40.71203639632159, -73.99694730386311 40.71207168683078, -73.99689913141229 40.71186500650184, -73.99687662396332 40.71176844032417, -73.99684015077786 40.71161195220271, -73.99681957587462 40.71152367781211, -73.99677725547451 40.71134625583334, -73.99672670875526 40.71117186416466, -73.99649265612479 40.71019983205886, -73.99642378882587 40.70989676249819, -73.9964062577536 40.70983672026568, -73.99638559733037 40.70975070705404, -73.99621538622657 40.70977275199405, -73.99620447111955 40.70972915758347, -73.99616164442737 40.709572195731454, -73.99614547196835 40.70951292647167, -73.99608247479752 40.7092820315457, -73.99606134399666 40.70920456866628, -73.99606307681043 40.70911871480173, -73.99605217979818 40.709077894286395, -73.9960444626675 40.70904788892256, -73.99603239896555 40.708998278555796, -73.99602784726042 40.70897043975937, -73.9960189839577 40.70891622384748)))",25,1,Manhattan,2500,1002500,E,MN27,Chinatown,3809,4763.703045,1439387.818
"MULTIPOLYGON (((-74.00709020836817 40.72877225335333, -74.00531369223239 40.728604494584204, -74.00312767450966 40.728393801612036, -74.0028172663915 40.7283631293041, -74.00272009727819 40.728322815523676, -74.0026239961673 40.72827864249362, -74.00242264744459 40.72817553796018, -74.00214891520814 40.72803536650202, -74.00219414143221 40.72798143397194, -74.00251324580238 40.72760092740936, -74.00312206374576 40.72687712791412, -74.00304694573441 40.72669303087252, -74.00341346764654 40.726241735946566, -74.00373017516279 40.726250058563075, -74.00403067928833 40.72551249552505, -74.00427457069625 40.724912108955415, -74.00457474381685 40.72417313078476, -74.0047857482835 40.723624837596155, -74.00505887003301 40.72297786400078, -74.00536435992275 40.72218395249421, -74.00538616739891 40.72211236109585, -74.00539186720303 40.72203736630447, -74.00538048551405 40.721962173624824, -74.00535249959638 40.721890134905045, -74.0053098612998 40.721824191813056, -74.00591289877089 40.72225294916493, -74.00629841710708 40.7225495031654, -74.00762904086665 40.723497703575475, -74.00791206042967 40.723699767267526, -74.00807835289478 40.72382686276379, -74.0083021626478 40.72397780851599, -74.00857090979781 40.72416935477978, -74.00864380566415 40.72422131745526, -74.00931760445091 40.72470155138902, -74.010040786696 40.72520616307524, -74.01081238260733 40.725789802555795, -74.01092277258178 40.72579415134829, -74.01102457951116 40.72579386170847, -74.0110368197459 40.725725376637314, -74.01117666105117 40.725169425191766, -74.01135428262175 40.72427718324575, -74.01143932972897 40.72428446877285, -74.01159122548917 40.72429760375785, -74.01196432115191 40.72432986423971, -74.01178072408695 40.7252399590412, -74.01165415104047 40.72586737457333, -74.0116532656995 40.72587176185137, -74.01195833074851 40.72597759972093, -74.0123158841748 40.726033843285364, -74.01411595444283 40.726215863805535, -74.01477821548471 40.726281706473365, -74.0151632411843 40.726319711936824, -74.01520426531148 40.72636194937961, -74.01518864981992 40.726451182505045, -74.01517084019795 40.72657939015511, -74.0151432552331 40.72671052627938, -74.01512356549469 40.72679394256458, -74.01430671596638 40.726708121196715, -74.0134167752073 40.72662103121344, -74.01234454766039 40.7265194304825, -74.01154201897612 40.7264473469271, -74.01138323604764 40.7282292723672, -74.01100472980748 40.7281932386729, -74.01087083220061 40.72818049373741, -74.01076791505011 40.72817395831029, -74.01067264955414 40.729112666500264, -74.01054441305828 40.72910009807244, -74.00934962020504 40.728987556400405, -74.00859272105122 40.72891527738506, -74.00709020836817 40.72877225335333)))",37,1,Manhattan,3700,1003700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,11745.25217,4121299.486
"MULTIPOLYGON (((-73.99991579217247 40.726934713434474, -73.99911824717674 40.72654231258723, -73.99836119306714 40.72616746826305, -73.99761019525762 40.725797139105, -73.99677175777512 40.72543194350268, -73.99684295867499 40.72534783786978, -73.9977850886424 40.72423489425076, -73.99881172180031 40.72302140919118, -73.99952163175975 40.722183346888286, -73.99985330434217 40.721791787667556, -74.00065640645812 40.72218305786492, -74.00140376998114 40.722555636697315, -74.00217341627612 40.7229294268205, -74.00112704398956 40.7241664174147, -74.00193353217425 40.72455178763642, -74.00261903352855 40.724880036612085, -74.00337621460915 40.72525167569212, -74.00390196650648 40.725503396726744, -74.00403067928833 40.72551249552505, -74.00373017516279 40.726250058563075, -74.00341346764654 40.726241735946566, -74.00304694573441 40.72669303087252, -74.00312206374576 40.72687712791412, -74.00251324580238 40.72760092740936, -74.00219414143221 40.72798143397194, -74.00214891520814 40.72803536650202, -74.00139033536439 40.72766000159026, -74.0006323919053 40.7272866126608, -73.99991579217247 40.726934713434474)))",49,1,Manhattan,4900,1004900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,6725.226337,2216135.006
"MULTIPOLYGON (((-73.97329796772091 40.72742800885979, -73.97379989352399 40.72675129790765, -73.9742694290701 40.72610885393322, -73.97440230327915 40.725925977928604, -73.97444028816764 40.725873697103424, -73.9744959961137 40.725797028140676, -73.97462468761675 40.725619909340004, -73.97468178051038 40.725541333466275, -73.97473028631886 40.725474575189345, -73.974937580521 40.72518926558859, -73.97503285514209 40.725058132990355, -73.975164169513 40.72487739773942, -73.97545925589577 40.724468965407965, -73.97553790856239 40.724360099166134, -73.9755932266105 40.72428353109565, -73.97628186535755 40.72457378268557, -73.97707757024806 40.72490915287864, -73.97797698731324 40.725288224044064, -73.98033298234971 40.726280336280354, -73.97990650235911 40.72686577300238, -73.97946913027465 40.72746767754419, -73.97899861994428 40.72810574685321, -73.97853582898894 40.728746086112864, -73.97805542935966 40.72938308632435, -73.97802697950844 40.72943305960997, -73.97739386843249 40.72916504779101, -73.97690436371681 40.728957824278034, -73.97626997052424 40.72868925919632, -73.97581244899398 40.728519768125075, -73.9756678261325 40.72846253200677, -73.97329796772091 40.72742800885979)))",28,1,Manhattan,2800,1002800,E,MN28,Lower East Side,3809,5627.585551,1973553.684
"MULTIPOLYGON (((-73.99529821460956 40.74967168260007, -73.99574855573145 40.74905219622097, -73.9961965546698 40.748439327744656, -73.99664704439101 40.747822729585394, -73.99709902854316 40.747205102042265, -73.99796186251879 40.74756819648389, -73.99898648329336 40.74799936391771, -73.99993697120316 40.748399318271666, -74.00090318324446 40.74881787461245, -74.00129802478135 40.748969405595325, -74.00140992162423 40.74901627306469, -74.00145748145383 40.74903619384209, -74.00151002106428 40.74905820056991, -74.00156814999323 40.7490825473702, -74.00168136892634 40.74912996839848, -74.0017945721601 40.74917738278185, -74.00185181200447 40.74920135670682, -74.00195924223054 40.74924635395366, -74.00201846212364 40.749271157853805, -74.00211163058292 40.74931018038804, -74.00217319862203 40.74933596670602, -74.00223134323552 40.74936031987141, -74.0022894733526 40.749384667311745, -74.00238537214578 40.749424831930234, -74.00244605043682 40.74945024654744, -74.00278526979149 40.749592319585126, -74.002458683073 40.75003580632042, -74.002431474953 40.750072751764364, -74.00233168691744 40.750208258151275, -74.00188266608265 40.75082793113638, -74.00142970621285 40.75144572138206, -74.00098125739436 40.752059028263666, -74.00075970479091 40.751968798059416, -73.99930521177222 40.75137641558841, -73.99812019599065 40.75090289893757, -73.99529821460956 40.74967168260007)))",97,1,Manhattan,9700,1009700,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5655.110273,1860580.941
"MULTIPOLYGON (((-73.96236596889446 40.72420906161427, -73.96200744865082 40.723991901608024, -73.96207271877832 40.72388030040274, -73.96246790011062 40.7241315796013, -73.96247195112912 40.72417498927353, -73.96244340911434 40.724199785481375, -73.9623904304464 40.724193567186795, -73.96236596889446 40.72420906161427)), ((-73.97156931647105 40.72769376719844, -73.9715727876015 40.72764591976771, -73.97158965149993 40.72764003369328, -73.97161872707004 40.72765055818582, -73.97163586152155 40.72764797412134, -73.97165160075595 40.72764321253464, -73.9716851486659 40.72740588663656, -73.97158604106336 40.7273969330527, -73.97156114365922 40.72739468824764, -73.9715368659275 40.72739296510082, -73.97152076789611 40.727386166239725, -73.97151282181244 40.727374308581126, -73.97149260058242 40.72737312335136, -73.9714903909284 40.72735009810992, -73.97162697271735 40.72662845299686, -73.97179602053032 40.7267136796568, -73.97185671303782 40.72675868546628, -73.97191244151803 40.72679100926999, -73.97197685059943 40.72683035620166, -73.97205015347176 40.726880946797365, -73.97329796772091 40.72742800885979, -73.9756678261325 40.72846253200677, -73.97581244899398 40.728519768125075, -73.97626997052424 40.72868925919632, -73.97690436371681 40.728957824278034, -73.97739386843249 40.72916504779101, -73.97802697950844 40.72943305960997, -73.97926849214934 40.72998142843752, -73.98034007500259 40.73044246087383, -73.98148873611225 40.73093005555071, -73.98246876280085 40.731314885235825, -73.98255629231757 40.73135013405193, -73.98238628685765 40.73141124430565, -73.98232282610995 40.731497890366384, -73.98196782180968 40.73198256062582, -73.98180339257145 40.73220479840478, -73.981499103137 40.7326185968846, -73.98125724824779 40.73293857529642, -73.98105847089819 40.73321141463663, -73.98088975663039 40.73343707092537, -73.98064498892127 40.73377931950945, -73.98041991267986 40.73408982128816, -73.98020496163286 40.73438532269395, -73.980090505432 40.73454437069077, -73.97978903989626 40.73496181775658, -73.97974673643272 40.73485714464735, -73.97962612132251 40.734799670671975, -73.97942218809372 40.734702488325034, -73.97880269423726 40.73444800476848, -73.97841943532035 40.73426079461259, -73.97775902160984 40.733990362796845, -73.9770557960676 40.73369420870446, -73.97616305827496 40.73331822874506, -73.97542039343787 40.733005443530615, -73.97464887382336 40.73269134112603, -73.97449214251846 40.732622471878464, -73.9744118922205 40.73259219643914, -73.97436027490046 40.73257230140252, -73.97424324751148 40.732536426620776, -73.97416059627483 40.732501639147145, -73.97407674155394 40.73246975038958, -73.97399710261463 40.73243646116345, -73.9736770279926 40.73231023074881, -73.9736473576661 40.73217549376653, -73.97362736401257 40.732107445607845, -73.9736083334665 40.73204268972968, -73.97353969289712 40.73176433282346, -73.9735213791429 40.73169016478128, -73.97341321730866 40.73128241642867, -73.97338181410133 40.73123602442199, -73.97336591000709 40.73122001994837, -73.97334064688691 40.731183041661986, -73.97331715426388 40.73115792717313, -73.97328321111145 40.731112675908555, -73.97323625417945 40.73105692674103, -73.9732001291542 40.73101663239007, -73.97314592791611 40.73096088099614, -73.97309858148482 40.73091367989069, -73.9730530485381 40.730867303755616, -73.97300605975389 40.730823131910505, -73.972919291002 40.73075024150267, -73.97283215562844 40.73068148130969, -73.97274611643178 40.73060583194693, -73.97264270492418 40.73052353780736, -73.972559900073 40.73045809361815, -73.97247970053029 40.73040080736288, -73.97245936471911 40.73038632937769, -73.97233277439501 40.730296572970744, -73.97224018578804 40.730230497135985, -73.97223370120919 40.73022567784322, -73.9720891859024 40.73011835704166, -73.97205385214983 40.73008665043252, -73.97201026033464 40.73004517148764, -73.97196340301255 40.7300003772175, -73.97190238512815 40.72993070864446, -73.97185608949054 40.72987555026725, -73.97182992841702 40.729845691470246, -73.97174822357022 40.72974201454459, -73.97174494790085 40.72973454858854, -73.97170029038138 40.72966570245396, -73.97162729998564 40.72955788414601, -73.9715771944181 40.72946913663786, -73.97151882628023 40.729351361740164, -73.97150816031579 40.72932396649242, -73.97147994907213 40.72924957769843, -73.97145716122316 40.72916940755799, -73.97143981566722 40.72909584986447, -73.97143221814223 40.729063619044204, -73.97142139208245 40.72899584397224, -73.97141235109784 40.72887985602166, -73.97140659672077 40.728794471305754, -73.97140617908526 40.72871876425107, -73.97141946379281 40.72856882754405, -73.97142718443536 40.72848582638756, -73.97145269559668 40.72834143331315, -73.97145662182936 40.728319238516896, -73.97147343819994 40.72820925592806, -73.97151048447934 40.72800276390664, -73.97155553514959 40.72770310859814, -73.97156931647105 40.72769376719844)))",44,1,Manhattan,4400,1004400,I,MN50,Stuyvesant Town-Cooper Village,3808,9684.832722,4277462.947
"MULTIPOLYGON (((-73.98088709894274 40.753480988738545, -73.98094066392152 40.75340720792849, -73.98137150401975 40.752813852620825, -73.98182244344704 40.75219712743344, -73.98227490438862 40.75157729841362, -73.98272387486361 40.75095894495413, -73.98317416294078 40.75034220969326, -73.98362158446457 40.74972377165356, -73.98407636095364 40.74910212538401, -73.98715269885713 40.7503924422241, -73.9872937705208 40.75045160932615, -73.98684991132664 40.75108167939934, -73.98639930853001 40.75169998624522, -73.98594653087765 40.75231680555554, -73.98548819085718 40.752935179653655, -73.98504363809312 40.75355414871728, -73.98459584284869 40.754176942373924, -73.98411754823202 40.75484205346463, -73.98088709894274 40.753480988738545)))",84,1,Manhattan,8400,1008400,I,MN17,Midtown-Midtown South,3807,5690.70189,1862741.824
